दय्,भ्वादि,सेट्,आ०,दयँ॒ दानगतिरक्षणहिंसादा॒नेषु॑  
रय्,भ्वादि,सेट्,आ०,रयँ॒ गतौ॑  
लय्,भ्वादि,सेट्,आ०,लयँ॒ च गतौ॑  
ऊय्,भ्वादि,सेट्,आ०,ऊयीँ॒ तन्तुसन्ता॒ने  
पूय्,भ्वादि,सेट्,आ०,पूयीँ॒ वि॒शर॑णे दुर्ग॒न्धे च॑  
क्नूय्,भ्वादि,सेट्,आ०,क्नूयीँ॒ शब्द॒ उन्दे॑ च  
क्ष्माय्,भ्वादि,सेट्,आ०,क्ष्मायीँ॒ वि॒धून॑ने  
स्फाय्,भ्वादि,सेट्,आ०,स्फायीँ॒ वृद्धौ॑  
प्याय्,भ्वादि,सेट्,आ०,ओँप्यायीँ॒ वृद्धौ॑  
ताय्,भ्वादि,सेट्,आ०,तायृँ॒ सन्तानपाल॒नयोः॑  
शल्,भ्वादि,सेट्,आ०,शलँ॒ चलनसंवर॒णयोः॑  
वल्,भ्वादि,सेट्,आ०,वल॒ (बल॒) सं॒वर॑णे स॒ञ्चल॑ने च  
वल्ल्,भ्वादि,सेट्,आ०,वल्लँ॒ सं॒वर॑णे स॒ञ्चल॑ने च  
मल्,भ्वादि,सेट्,आ०,मलँ॒ धार॑णे  
मल्ल्,भ्वादि,सेट्,आ०,मल्लँ॒ धार॑णे  
भल्,भ्वादि,सेट्,आ०,भलँ॒ (बलँ॒) परिभाषणहिंसादा॒नेषु॑  
भल्ल्,भ्वादि,सेट्,आ०,भल्लँ॒ परिभाषणहिंसादा॒नेषु॑  
कल्,भ्वादि,सेट्,आ०,कलँ॒ शब्दसङ्ख्या॒नयोः॑  
कल्ल्,भ्वादि,सेट्,आ०,कल्लँ॒ अव्य॑क्ते॒ शब्दे॑    अश॑ब्द॒ इत्येके॑
तेव्,भ्वादि,सेट्,आ०,तेवृँ॒ देव॑ने  
देव्,भ्वादि,सेट्,आ०,देवृँ॒ देव॑ने  
सेव्,भ्वादि,सेट्,आ०,षेवृँ॒ सेव॑ने  
गेव्,भ्वादि,सेट्,आ०,गेवृँ॒ सेव॑ने  
ग्लेव्,भ्वादि,सेट्,आ०,ग्लेवृँ॒ सेव॑ने  
पेव्,भ्वादि,सेट्,आ०,पेवृँ॒ सेव॑ने  
मेव्,भ्वादि,सेट्,आ०,मेवृँ॒ सेव॑ने  
म्लेव्,भ्वादि,सेट्,आ०,म्लेवृँ॒ सेव॑ने  
शेव्,भ्वादि,सेट्,आ०,शेवृँ॒ सेव॑ने इत्यप्येके॑  
खेव्,भ्वादि,सेट्,आ०,खेवृँ॒ सेव॑ने इत्यप्येके॑  
प्लेव्,भ्वादि,सेट्,आ०,प्लेवृँ॒ सेव॑ने इत्यप्येके॑  
केव्,भ्वादि,सेट्,आ०,केवृँ॒ सेव॑ने इत्यप्येके॑  
रेव्,भ्वादि,सेट्,आ०,रेवृँ॒ प्लव॒गतौ॑  
मव्य्,भ्वादि,सेट्,प०,मव्यँ बन्ध॑ने  
सूर्क्ष्य्,भ्वादि,सेट्,प०,षूर्क्ष्यँ (सूर्क्ष्यँ) ई॒र्ष्यार्थः॑  
ईर्क्ष्य्,भ्वादि,सेट्,प०,ईर्क्ष्यँ ई॒र्ष्यार्थः॑  
ईर्ष्य्,भ्वादि,सेट्,प०,ईर्ष्यँ ई॒र्ष्यार्थाः॑  
हय्,भ्वादि,सेट्,प०,हयँ गतौ॑  
शुच्य्,भ्वादि,सेट्,प०,शुच्यँ अभिष॒वे  
चुच्य्,भ्वादि,सेट्,प०,चुच्यँ अभिष॒वे इत्येके॑  
हय्,भ्वादि,सेट्,प०,हर्यँ गतिका॒न्त्योः  
अल्,भ्वादि,सेट्,प०,अलँ (अलँ॑) भूषणपर्याप्तिवा॒रणेषु॑     
फल्,भ्वादि,सेट्,प०,ञिफलाँ वि॒शर॑णे  
मील्,भ्वादि,सेट्,प०,मीलँ नि॒मेष॑णे  
श्मील्,भ्वादि,सेट्,प०,श्मीलँ नि॒मेष॑णे  
स्मील्,भ्वादि,सेट्,प०,स्मीलँ नि॒मेष॑णे  
क्ष्मील्,भ्वादि,सेट्,प०,क्ष्मीलँ नि॒मेष॑णे  
पील्,भ्वादि,सेट्,प०,पीलँ प्रतिष्ट॒म्भे  
नील्,भ्वादि,सेट्,प०,णीलँ वर्णे॑  
शील्,भ्वादि,सेट्,प०,शीलँ समा॒धौ  
कील्,भ्वादि,सेट्,प०,कीलँ बन्ध॑ने  
कूल्,भ्वादि,सेट्,प०,कूलँ आ॒वर॑णे  
शूल्,भ्वादि,सेट्,प०,शूलँ रु॒जायां॑ सङ्घा॒ते च॑  
तूल्,भ्वादि,सेट्,प०,तूलँ निष्क॒र्षे  
पूल्,भ्वादि,सेट्,प०,पूलँ सङ्घा॒ते  
मूल्,भ्वादि,सेट्,प०,मूलँ प्रति॒ष्ठाया॑म्  
फल्,भ्वादि,सेट्,प०,फलँ निष्प॑त्तौ  
चुल्ल्,भ्वादि,सेट्,प०,चुल्लँ भावकर॒णे  
फुल्ल्,भ्वादि,सेट्,प०,फुल्लँ वि॒कस॑ने  
चिल्ल्,भ्वादि,सेट्,प०,चिल्लँ शैथि॑ल्ये भावकर॒णे च॑  
तिल्,भ्वादि,सेट्,प०,तिलँ गतौ॑  
तिल्ल्,भ्वादि,सेट्,प०,तिल्लँ गतौ॑ इत्येके॑  
वेल्,भ्वादि,सेट्,प०,वेलृँ चल॑ने  
चेल्,भ्वादि,सेट्,प०,चेलृँ चल॑ने  
केल्,भ्वादि,सेट्,प०,केलृँ चल॑ने  
खेल्,भ्वादि,सेट्,प०,खेलृँ चल॑ने  
क्ष्वेल्,भ्वादि,सेट्,प०,क्ष्वेलृँ चल॑ने  
वेल्ल्,भ्वादि,सेट्,प०,वेल्लँ (वेह्लँ) चल॑ने  
वेह्ल्,भ्वादि,सेट्,प०,वेल्लँ (वेह्लँ) चल॑ने  
पल्ल्,भ्वादि,सेट्,प०,पेलृँ (पल्लँ) गतौ॑  
पेल्,भ्वादि,सेट्,प०,पेलृँ (पल्लँ) गतौ॑  
फेल्,भ्वादि,सेट्,प०,फेलृँ गतौ॑  
शेल्,भ्वादि,सेट्,प०,शेलृँ गतौ॑  
सेल्,भ्वादि,सेट्,प०,षेलृँ गतौ॑ इत्येके॑  
स्खल्,भ्वादि,सेट्,प०,स्खलँ स॒ञ्चल॑ने  
खल्,भ्वादि,सेट्,प०,खलँ स॒ञ्चल॑ने सञ्च॒ये (च)  
गल्,भ्वादि,सेट्,प०,गलँ अद॑ने (भक्ष॑णे स्रा॒वे च॑)  
सल्,भ्वादि,सेट्,प०,षलँ गतौ॑  
दल्,भ्वादि,सेट्,प०,दलँ वि॒शर॑णे  
श्वल्,भ्वादि,सेट्,प०,श्वलँ आशुगम॒ने  
श्वल्ल्,भ्वादि,सेट्,प०,श्वल्लँ आशुगम॒ने  
खोल्,भ्वादि,सेट्,प०,खोलृँ गतिप्रतिघा॒ते  
खोर्,भ्वादि,सेट्,प०,खोरृँ गतिप्रतिघा॒ते  
धोर्,भ्वादि,सेट्,प०,धोरृँ गतिचातु॒र्ये  
त्सर्,भ्वादि,सेट्,प०,त्सरँ चद्मग॒तौ  
क्मर्,भ्वादि,सेट्,प०,क्मरँ हूर्च॑ने  
अभ्र्,भ्वादि,सेट्,प०,अभ्रँ गत्य॑र्थः  
बभ्र्,भ्वादि,सेट्,प०,वभ्रँ (बभ्रँ) गत्य॑र्थः  
वभ्र्,भ्वादि,सेट्,प०,वभ्रँ (बभ्रँ) गत्य॑र्थः  
मभ्र्,भ्वादि,सेट्,प०,मभ्रँ  गत्य॑र्थः  
चर्,भ्वादि,सेट्,प०,चरँ गत्य॑र्थाः    चर॑ति॒र्भक्ष॑ण॒र्थोपिँ॑ (चरँ भक्ष॑णे च) (चर॑ति॒र्भक्ष॒णेपि॑)
ष्ठिव्,भ्वादि,सेट्,प०,ष्ठिवुँ नि॒रस॑ने  
जि,भ्वादि,अनिट् ,प०,जि ज॒ये  
जीव्,भ्वादि,सेट्,प०,जीवँ प्राणधार॒णे  
पीव्,भ्वादि,सेट्,प०,पीवँ स्थौल्ये॑  
मीव्,भ्वादि,सेट्,प०,मीवँ स्थौल्ये॑  
तीव्,भ्वादि,सेट्,प०,तीवँ स्थौल्ये॑  
नीव्,भ्वादि,सेट्,प०,णीवँ स्थौल्ये॑  
क्षिव्,भ्वादि,सेट्,प०,क्षिवुँ (क्षीवुँ) नि॒रस॑ने  
क्षेव्,भ्वादि,सेट्,प०,क्षेवुँ नि॒रस॑ने  
उर्व्,भ्वादि,सेट्,प०,उर्वीँ हिं॒सार्थः॑  
तुर्व्,भ्वादि,सेट्,प०,तुर्वी हिं॒सार्थः॑  
थुर्व्,भ्वादि,सेट्,प०,थुर्वी हिं॒सार्थः॑  
दुर्व्,भ्वादि,सेट्,प०,दुर्वीँ हिं॒सार्थः॑  
धुर्व्,भ्वादि,सेट्,प०,धुर्वीँ हिं॒सार्थाः॑  
गुर्व्,भ्वादि,सेट्,प०,गुर्वीँ उ॒द्यम॑ने  
मुर्व्,भ्वादि,सेट्,प०,मुर्वीँ बन्ध॑ने  
पुर्व्,भ्वादि,सेट्,प०,पुर्वँ (पूर्वँ) पूर॑णे  
पूर्व्,भ्वादि,सेट्,प०,पुर्वँ (पूर्वँ) पूर॑णे  
पर्व्,भ्वादि,सेट्,प०,पर्वँ पूर॑णे  
मर्व्,भ्वादि,सेट्,प०,मर्वँ पूर॑णे  
चर्व्,भ्वादि,सेट्,प०,चर्वँ अद॑ने  
भर्व्,भ्वादि,सेट्,प०,भर्वँ हिं॒साया॑म्  
भर्ब्,भ्वादि,सेट्,प०,भर्बँ हिं॒साया॑म् इत्येके॑  
भर्भ्,भ्वादि,सेट्,प०,भर्भँ हिं॒साया॑म् इत्य॒न्ये  
कर्व्,भ्वादि,सेट्,प०,कर्वँ दर्पे॑  
खर्व्,भ्वादि,सेट्,प०,खर्वँ दर्पे॑  
गर्व्,भ्वादि,सेट्,प०,गर्वँ दर्पे॑  
अर्व्,भ्वादि,सेट्,प०,अर्वँ हिं॒साया॑म्  
शर्व्,भ्वादि,सेट्,प०,शर्वँ हिं॒साया॑म्  
सर्व्,भ्वादि,सेट्,प०,षर्वँ हिं॒साया॑म्  
इन्व्,भ्वादि,सेट्,प०,इविँ व्याप्तौ॑  
पिन्व्,भ्वादि,सेट्,प०,पिविँ सेच॑ने    सेच॑ने॒ चेत्येके॑
मिन्व्,भ्वादि,सेट्,प०,मिविँ सेच॑ने    सेच॑ने॒ चेत्येके॑
निन्व्,भ्वादि,सेट्,प०,णिविँ सेच॑ने    सेच॑ने॒ चेत्येके॑
सिन्व्,भ्वादि,सेट्,प०,षिविँ सेच॑ने इत्येके॑    सेव॑न इति॑ तर॒ङ्गिण्या॑म्
हिन्व्,भ्वादि,सेट्,प०,हिविँ प्रीण॑नार्थः  
दिन्व्,भ्वादि,सेट्,प०,दिविँ प्रीण॑नार्थः  
धिन्व्,भ्वादि,सेट्,प०,धिविँ प्रीण॑नार्थः  
जिन्व्,भ्वादि,सेट्,प०,जिविँ प्रीण॑नार्थाः  
रिण्व्,भ्वादि,सेट्,प०,रिविँ गत्य॑र्थः  
रण्व्,भ्वादि,सेट्,प०,रविँ गत्य॑र्थः  
धन्व्,भ्वादि,सेट्,प०,धविँ गत्य॑र्थाः  
कृण्व्,भ्वादि,सेट्,प०,कृविँ हिंसाकर॒णयो॑श्च  
मव्,भ्वादि,सेट्,प०,मवँ बन्ध॑ने  
अव्,भ्वादि,सेट्,प०,अवँ रक्षणगतिकान्तिप्रीतितृप्त्यवगमप्रवेशश्रवणस्वाम्यर्थयाचनक्रियेच्चादीप्त्यवाप्त्यालिङ्गनहिंसादानभागवृ॒द्धिषु॑  
धाव्,भ्वादि,सेट्,उ०,धावुँ॑ गतिशु॒द्ध्योः  
धुक्ष्,भ्वादि,सेट्,आ०,धुक्षँ॒ सन्दीपनक्लेशनजीव॒नेषु॑  
धिक्ष्,भ्वादि,सेट्,आ०,धिक्षँ॒ सन्दीपनक्लेशनजीव॒नेषु॑  
वृक्ष्,भ्वादि,सेट्,आ०,वृक्षँ॒ वर॑णे  
शिक्ष्,भ्वादि,सेट्,आ०,शिक्षँ॒ विद्योपादा॒ने  
भिक्ष्,भ्वादि,सेट्,आ०,भिक्षँ॒ भि॒क्षाया॒मला॑भे ला॒भे च॑  
क्लेश्,भ्वादि,सेट्,आ०,क्लेशँ॒ अव्य॑क्तायां वा॒चि    बाध॑न॒ इत्य॒न्ये (इति॑ दु॒र्गः)
दक्ष्,भ्वादि,सेट्,आ०,दक्षँ॒ वृद्धौ॑ शी॒घ्रार्थे॑ च  
दीक्ष्,भ्वादि,सेट्,आ०,दीक्षँ॒ मौण्ड्येज्योपनयननियमव्रतादे॒शेषु॑  
ईक्ष्,भ्वादि,सेट्,आ०,ईक्षँ॒ दर्श॑ने  
ईष्,भ्वादि,सेट्,आ०,ईषँ॒ गतिहिंसादर्श॒नेषु॑  
भाष्,भ्वादि,सेट्,आ०,भाषँ॒ व्य॑क्तायां वा॒चि  
वर्ष्,भ्वादि,सेट्,आ०,वर्षँ॒ स्नेह॑ने  
गेष्,भ्वादि,सेट्,आ०,गेषृँ॒ अन्वि॒च्चाया॑म्  
ग्लेष्,भ्वादि,सेट्,आ०,ग्लेषृँ अन्वि॒च्चाया॑म् इत्येके॑  
पेष्,भ्वादि,सेट्,आ०,पेषृँ॒ प्रय॒त्ने  
एष्,भ्वादि,सेट्,आ०,एषृँ॒ प्रय॒त्ने इत्येके॑  
येष्,भ्वादि,सेट्,आ०,येषृँ॒ प्रय॒त्ने इत्य॒न्ये  
जेष्,भ्वादि,सेट्,आ०,जेषृँ॒ गतौ॑  
नेष्,भ्वादि,सेट्,आ०,णेषृँ॒ गतौ॑  
एष्,भ्वादि,सेट्,आ०,एषृँ॒ गतौ॑  
प्रेष्,भ्वादि,सेट्,आ०,प्रेषृँ॒ गतौ॑  
रेष्,भ्वादि,सेट्,आ०,रेषृँ॒ अव्य॑क्ते॒ शब्दे॑  
हेष्,भ्वादि,सेट्,आ०,हेषृँ॒ अव्य॑क्ते॒ शब्दे॑  
ह्रेष्,भ्वादि,सेट्,आ०,ह्रेषृँ॒ अव्य॑क्ते॒ शब्दे॑  
कास्,भ्वादि,सेट्,आ०,कासृँ॒ शब्दकु॒त्साया॑म्  
भास्,भ्वादि,सेट्,आ०,भासृँ॒ दीप्तौ॑  
नास्,भ्वादि,सेट्,आ०,णासृँ॒ शब्दे॑  
रास्,भ्वादि,सेट्,आ०,रासृँ॒ शब्दे॑  
नस्,भ्वादि,सेट्,आ०,णसँ॒ कौटि॑ल्ये  
भ्यस्,भ्वादि,सेट्,आ०,भ्यसँ॒ भ॒ये  
आशंस्  आङ्शंस्,भ्वादि,सेट्,आ०,आङः॒ शसिँ॒ इ॒च्चाया॑म्
ग्रस्,भ्वादि,सेट्,आ०,ग्रसुँ॒ अद॑ने  
ग्लस्,भ्वादि,सेट्,आ०,ग्लसुँ॒ अद॑ने  
ईह्,भ्वादि,सेट्,आ०,ईहँ॒ चे॒ष्टाया॑म्  
बंह्,भ्वादि,सेट्,आ०,बहिँ॒ वृद्धौ॑  
मंह्,भ्वादि,सेट्,आ०,महिँ॒ वृद्धौ॑  
अंह्,भ्वादि,सेट्,आ०,अहिँ॒ गतौ॑  
गर्ह्,भ्वादि,सेट्,आ०,गर्हँ॒ कु॒त्साया॑म्  
गल्ह्,भ्वादि,सेट्,आ०,गल्हँ॒ कु॒त्साया॑म्  
बर्ह्,भ्वादि,सेट्,आ०,बर्हँ॒ प्राधा॑न्ये  
बल्ह्,भ्वादि,सेट्,आ०,बल्हँ॒ प्राधा॑न्ये  
वर्ह्,भ्वादि,सेट्,आ०,वर्हँ॒ परिभाषणहिंसाच्चाद॒नेषु॑  
वल्ह्,भ्वादि,सेट्,आ०,वल्हँ॒ परिभाषणहिंसाच्चाद॒नेषु॑  
प्लिह्,भ्वादि,सेट्,आ०,प्लिहँ॒ गतौ॑  
बेह्,भ्वादि,सेट्,आ०,वेहृँ॒ (बेहृँ॒) प्रय॒त्ने  
वेह्,भ्वादि,सेट्,आ०,वेहृँ॒ (बेहृँ॒) प्रय॒त्ने  
जेह्,भ्वादि,सेट्,आ०,जेहृँ॒ प्रय॒त्ने जेहृँ॒ गता॑वपि  
बाह्,भ्वादि,सेट्,आ०,बाहृँ॒ (वाहृँ॒) प्रय॒त्ने  
वाह्,भ्वादि,सेट्,आ०,बाहृँ॒ (वाहृँ॒) प्रय॒त्ने  
द्राह्,भ्वादि,सेट्,आ०,द्राहृँ॒ निद्राक्ष॒ये    निक्षे॒प इत्येके॑
काश्,भ्वादि,सेट्,आ०,काशृँ॒ दीप्तौ॑  
ऊह्,भ्वादि,सेट्,आ०,ऊहँ॒ वित॒र्के  
गाह्,भ्वादि,सेट्,आ०,गाहूँ॒ वि॒लोड॑ने  
गूह्,भ्वादि,सेट्,आ०,गृहूँ॒ ग्रह॑णे  
ग्लह्,भ्वादि,सेट्,आ०,ग्लहँ॒ ग्रह॑णे च (अपादा॒ने)  
घुंष्,भ्वादि,सेट्,आ०,घुषिँ॒ कान्तिकर॒णे  
घष्,भ्वादि,सेट्,आ०,घषँ॒ कान्तिकर॒णे इति॒ केचि॑त्  
घुष्,भ्वादि,सेट्,प०,घुषिँर् अवि॑शब्दने    शब्द॒ इत्य॒न्ये पे॑ठुः
अक्ष्,भ्वादि,सेट्,प०,अक्षूँ व्याप्तौ॑  
तक्ष्,भ्वादि,सेट्,प०,तक्षूँ तनू॒कर॑णे  
त्वक्ष्,भ्वादि,सेट्,प०,त्वक्षूँ तनू॒कर॑णे  
उक्ष्,भ्वादि,सेट्,प०,उक्षँ सेच॑ने  
रक्ष्,भ्वादि,सेट्,प०,रक्षँ पाल॑ने  
निक्ष्,भ्वादि,सेट्,प०,णिक्षँ चुम्ब॑ने  
त्रक्ष्,भ्वादि,सेट्,प०,त्रक्षँ गतौ॑  
स्त्रक्ष्,भ्वादि,सेट्,प०,ष्ट्रक्षँ गतौ॑  
तृक्ष्,भ्वादि,सेट्,प०,तृक्षँ गतौ॑  
स्तृक्ष्,भ्वादि,सेट्,प०,ष्टृक्षँ गतौ॑   
नक्ष्,भ्वादि,सेट्,प०,णक्षँ गतौ॑  
वक्ष्,भ्वादि,सेट्,प०,वक्षँ रोषे॑    सङ्घा॒त इत्येके॑
मृक्ष्,भ्वादि,सेट्,प०,मृक्षँ सङ्घा॒ते  
म्रक्ष्,भ्वादि,सेट्,प०,म्रक्षँ सङ्घा॒ते इत्येके॑  
तक्ष्,भ्वादि,सेट्,प०,तक्षँ त्वच॑ने  
पक्ष्,भ्वादि,सेट्,प०,पक्षँ परिग्रः॒अ इत्येके॑  
सूर्क्ष्,भ्वादि,सेट्,प०,सूर्क्षँ आद॒रे  
सर्क्ष्,भ्वादि,सेट्,प०,षर्क्षँ आद॒रे इति॒ केचि॑त्  
काङ्क्ष्,भ्वादि,सेट्,प०,काक्षिँ का॒ङ्क्षाया॑म्  
वाङ्क्ष्,भ्वादि,सेट्,प०,वाक्षिँ का॒ङ्क्षाया॑म्  
माङ्क्ष्,भ्वादि,सेट्,प०,माक्षिँ का॒ङ्क्षाया॑म्  
द्राङ्क्ष्,भ्वादि,सेट्,प०,द्राक्षिँ का॒ङ्क्षाया॑म् घोरवासि॒ते च॑  
ध्राङ्क्ष्,भ्वादि,सेट्,प०,ध्राक्षिँ का॒ङ्क्षाया॑म् घोरवासि॒ते च॑  
ध्वाङ्क्ष्,भ्वादि,सेट्,प०,ध्वाक्षिँ ध्माक्षिँ का॒ङ्क्षाया॑म् घोरवासि॒ते च॑  
ध्माङ्क्ष्,भ्वादि,सेट्,प०,ध्माक्षिँ का॒ङ्क्षाया॑म् घोरवासि॒ते च॑ इत्येके॑  
चूष्,भ्वादि,सेट्,प०,चूषँ पाने॑  
तूष्,भ्वादि,सेट्,प०,तूषँ तुष्टौ॑  
पूष्,भ्वादि,सेट्,प०,पूषँ वृद्धौ॑  
मूष्,भ्वादि,सेट्,प०,मूषँ स्तेये॑  
लूष्,भ्वादि,सेट्,प०,लूषँ भू॒षाया॑म्  
रूष्,भ्वादि,सेट्,प०,रूषँ भू॒षाया॑म्  
शूष्,भ्वादि,सेट्,प०,शूषँ प्रस॒वे  
सूष्,भ्वादि,सेट्,प०,सूषँ प्रस॒वे इत्येके॑  
यूष्,भ्वादि,सेट्,प०,यूषँ हिं॒साया॑म्  
जूष्,भ्वादि,सेट्,प०,जूषँ च हिं॒साया॑म्  
भूष्,भ्वादि,सेट्,प०,भूषँ अलङ्का॒रे  
तंस्,भ्वादि,सेट्,प०,तसिँ अलङ्का॒रे  
ऊष्,भ्वादि,सेट्,प०,ऊषँ रु॒जाया॑म्  
ईष्,भ्वादि,सेट्,प०,ईषँ उ॒ञ्चे  
कष्,भ्वादि,सेट्,प०,कषँ हिं॒सार्थः॑  
खष्,भ्वादि,सेट्,प०,खषँ हिं॒सार्थः॑  
शिष्,भ्वादि,सेट्,प०,शिषँ हिं॒सार्थः॑  
जष्,भ्वादि,सेट्,प०,जषँ हिं॒सार्थः॑  
झष्,भ्वादि,सेट्,प०,झषँ हिं॒सार्थः॑  
शष्,भ्वादि,सेट्,प०,शषँ हिं॒सार्थः॑  
वष्,भ्वादि,सेट्,प०,वषँ हिं॒सार्थः॑  
मष्,भ्वादि,सेट्,प०,मषँ हिं॒सार्थः॑  
रुष्,भ्वादि,सेट्,प०,रुषँ हिं॒सार्थः॑  
रिष्,भ्वादि,सेट्,प०,रिषँ हिं॒सार्थाः॑  
भष्,भ्वादि,सेट्,प०,भषँ भर्त्स॑ने  
उष्,भ्वादि,सेट्,प०,उषँ दाः॒ए  
जिष्,भ्वादि,सेट्,प०,जिषुँ सेच॑ने  
विष्,भ्वादि,सेट्,प०,विषुँ सेच॑ने  
मिष्,भ्वादि,सेट्,प०,मिषुँ सेच॑ने  
निष्,भ्वादि,सेट्,प०,णिषुँ सेच॑ने  
पुष्,भ्वादि,सेट्,प०,पुषँ पुष्टौ॑  
श्रिष्,भ्वादि,सेट्,प०,श्रिषुँ दाः॒ए  
श्लिष्,भ्वादि,सेट्,प०,श्लिषुँ दाः॒ए  
प्रुष्,भ्वादि,सेट्,प०,प्रुषुँ दाः॒ए  
प्लुष्,भ्वादि,सेट्,प०,प्लुषुँ दाः॒ए  
पृष्,भ्वादि,सेट्,प०,पृषुँ सेच॑ने हिंसासङ्क्लेश॒नयो॑श्च  
वृष्,भ्वादि,सेट्,प०,वृषुँ सेच॑ने हिंसासङ्क्लेश॒नयो॑श्च  
मृष्,भ्वादि,सेट्,प०,मृषुँ सेच॑ने    मृषुँ सह॑ने च
घृष्,भ्वादि,सेट्,प०,घृषुँ सङ्घ॒र्षे  
हृष्,भ्वादि,सेट्,प०,हृषुँ अली॑के  
तुस्,भ्वादि,सेट्,प०,तुसँ शब्दे॑  
हृस्,भ्वादि,सेट्,प०,ह्रसँ (हृसँ) शब्दे॑  
ह्रस्,भ्वादि,सेट्,प०,ह्रसँ (हृसँ) शब्दे॑  
ह्लस्,भ्वादि,सेट्,प०,ह्लसँ शब्दे॑  
रस्,भ्वादि,सेट्,प०,रसँ शब्दे॑  
लस्,भ्वादि,सेट्,प०,लसँ शब्दे॑ श्लेषणक्रीड॒नयोः (च)  
घस्,भ्वादि,सेट्,प०,घसॢँ अद॑ने  
जर्च्,भ्वादि,सेट्,प०,जर्त्सँ (जर्जँ जर्चँ) परिभाषणहिंसातर्ज॒नेषु॑  
जर्ज्,भ्वादि,सेट्,प०,जर्त्सँ (जर्जँ जर्चँ) परिभाषणहिंसातर्ज॒नेषु॑  
जर्त्स्,भ्वादि,सेट्,प०,जर्त्सँ (जर्जँ जर्चँ) परिभाषणहिंसातर्ज॒नेषु॑  
चर्च्,भ्वादि,सेट्,प०,चर्चँ परिभाषणहिंसातर्ज॒नेषु॑  
झर्ज्,भ्वादि,सेट्,प०,झर्त्सँ (झर्झँ झर्जँ) परिभाषणहिंसातर्ज॒नेषु॑  
झर्झ्,भ्वादि,सेट्,प०,झर्त्सँ (झर्झँ झर्जँ) परिभाषणहिंसातर्ज॒नेषु॑  
झर्त्स्,भ्वादि,सेट्,प०,झर्त्सँ (झर्झँ झर्जँ) परिभाषणहिंसातर्ज॒नेषु॑  
पिस्,भ्वादि,सेट्,प०,पिसृँ गतौ॑  
पेस्,भ्वादि,सेट्,प०,पेसृँ गतौ॑  
विस्,भ्वादि,सेट्,प०,विसँ गतौ॑  
वेस्,भ्वादि,सेट्,प०,वेसँ गतौ॑  
बिस्,भ्वादि,सेट्,प०,बिसँ गतौ॑  
बेस्,भ्वादि,सेट्,प०,बेसँ गतौ॑  
हस्,भ्वादि,सेट्,प०,हसेँ हस॑ने  
निश्,भ्वादि,सेट्,प०,णिशँ समा॒धौ  
मिश्,भ्वादि,सेट्,प०,मिशँ शब्दे॑  
मश्,भ्वादि,सेट्,प०,मशँ शब्दे॑  
शव्,भ्वादि,सेट्,प०,शवँ गतौ॑  
शश्,भ्वादि,सेट्,प०,शशँ प्लुतग॒तौ  
शस्,भ्वादि,सेट्,प०,शसुँ हिं॒साया॑म्  
शंस्,भ्वादि,सेट्,प०,शंसुँ स्तुतौ॒    दुर्ग॑ता॒वपीत्येके॑ (इति॑ दु॒र्गः)
चह्,भ्वादि,सेट्,प०,चहँ परि॒कल्क॑ने  
मह्,भ्वादि,सेट्,प०,महँ पू॒जाया॑म्  
रह्,भ्वादि,सेट्,प०,रहँ त्या॒गे  
रंह्,भ्वादि,सेट्,प०,रहिँ गतौ॑  
दृह्,भ्वादि,सेट्,प०,दृहँ वृद्धौ॑  
दृंह्,भ्वादि,सेट्,प०,दृहिँ वृद्धौ॑  
बृह्,भ्वादि,सेट्,प०,बृहँ (वृहँ) वृद्धौ॑    बृहिँर् (वृहिँर्) वृद्धौ॑ शब्दे॑ च  इत्येके॑
वृह्,भ्वादि,सेट्,प०,बृहँ (वृहँ) वृद्धौ॑    बृहिँर् (वृहिँर्) वृद्धौ॑ शब्दे॑ च  इत्येके॑
बृंह्,भ्वादि,सेट्,प०,बृहिँ (वृहिँ) वृद्धौ॑    बृहिँ (वृहिँ) शब्दे॑ च
वृंह्,भ्वादि,सेट्,प०,बृहिँ (वृहिँ) वृद्धौ॑    बृहिँ (वृहिँ) शब्दे॑ च
तुह्,भ्वादि,सेट्,प०,तुहिँर् अर्द॑ने  
दुह्,भ्वादि,सेट्,प०,दुहिँर् अर्द॑ने  
उह्,भ्वादि,सेट्,प०,उहिँर् अर्द॑ने  
अर्ह्,भ्वादि,सेट्,प०,अर्हँ पू॒जाया॑म्  
द्युत्,भ्वादि,सेट्,आ०,द्युतँ॒ दीप्तौ॑  
श्वित्,भ्वादि,सेट्,आ०,श्विताँ वर्णे॑  
मिद्,भ्वादि,सेट्,आ०,ञिमिदाँ॒ स्नेह॑ने  
स्विद्,भ्वादि,सेट्,आ०,ञिष्विदाँ॒ स्नेहनमोच॒नयोः॑ (गात्रप्र॒स्रव॑णे)    स्नेहनमोह॒नयो॒रित्येके॑
क्ष्विद्,भ्वादि,सेट्,आ०,ञिक्ष्विदाँ स्नेहनमोच॒नयोः॑ (गात्रप्र॒स्रव॑णे)    स्नेहनमोह॒नयो॒रित्येके॑ चेत्येके॑
रुच्,भ्वादि,सेट्,आ०,रुचँ॒ दीप्ता॑व॒भिप्री॑तौ च  
घुट्,भ्वादि,सेट्,आ०,घुटँ॒ परि॒वर्त॑ने  
रुट्,भ्वादि,सेट्,आ०,रुटँ॒ उपघा॒ते (प्रतिघा॒ते)  
